country,year,population,energy_use,emissions,renewable_pct,mean_temp,gdp
"Venezuela, RB",1995,22193821.0,2111.3377006319283,,,,3486.983506359194
Viet Nam,1995,72049940.0,303.78339296962355,,,,287.802661028593
"Yemen, Rep.",1995,16740058.0,204.1397676512005,,,,764.4146560909375
Zambia,1995,8785763.0,663.3249716753503,0.244,,22.45141666666667,433.3127826421176
Zimbabwe,1995,10974599.0,896.8028087915012,1.368,,22.496333333333336,647.9754998417612
Afghanistan,1996,17763266.0,,0.077,,14.426,
Albania,1996,3168033.0,447.8389305152472,0.622,,12.7365,1020.9761805018812
Algeria,1996,29033044.0,808.6854209177171,3.429,0.0,23.734333333333336,1616.8319872128511
Andorra,1996,63984.0,,7.098,,11.741416666666666,19130.15971513118
Angola,1996,14170973.0,455.93006072985816,1.076,,22.47925,531.1153665432705
Argentina,1996,35513793.0,1534.0917763766688,3.701,0.32,15.211583333333332,7663.212712874685
Armenia,1996,3278735.0,543.2489632464716,0.763,,9.819166666666666,487.068624404558
Australia,1996,18224767.0,5429.944199086002,17.036,0.525,22.325333333333333,22021.783906522804
Austria,1996,7959017.0,3580.793201217713,8.468,2.937,5.863250000000001,29645.945125149115
Azerbaijan,1996,7763000.0,1513.8547049737474,3.99,0.0,12.20225,409.185543774103
Bahrain,1996,573792.0,11566.16349424828,26.195,,26.8275,12091.780218823456
Bangladesh,1996,124862179.0,127.58062045111994,0.172,0.0,25.44025,371.9179376773447
Barbados,1996,262284.0,,4.002,,27.01825,9011.778848387215
Belarus,1996,10159569.0,2506.7963774115515,6.085,0.0,5.656583333333333,1452.5071047645972
Belgium,1996,10156637.0,5527.625869065184,12.75,0.413,8.893166666666668,27489.555177048835
Belize,1996,210310.0,,1.463,,25.4505,4045.694451048452
Benin,1996,6391858.0,336.5402984228138,0.185,,27.703916666666668,369.3943841357358
Bhutan,1996,548784.0,,0.544,,12.374666666666664,552.8738914036808
Bolivia,1996,8021736.0,520.9435578513678,1.25,,21.05366666666667,922.113259069714
Bosnia and Herzegovina,1996,3875246.0,450.3577235244266,1.094,,,718.9337971415046
Botswana,1996,1535914.0,919.4060309566618,1.794,,22.19966666666667,3156.2686568116146
Brazil,1996,164202549.0,1035.825554275226,1.762,2.319,25.33783333333333,5179.130520024644
Bulgaria,1996,8362826.0,2745.502597380706,7.051,0.0,10.4285,1470.1925925068228
Burkina Faso,1996,10655942.0,162.02653251596246,0.068,,28.73908333333333,242.7331713526718
Burundi,1996,6070506.0,,0.04,,20.395750000000003,143.1567411871586
Cambodia,1996,10801270.0,269.71597367111553,0.14,,26.83883333333333,324.65587098300364
Cameroon,1996,13414757.0,423.0488801860302,0.445,,24.70075,826.9653223273632
Canada,1996,29610218.0,8070.954005035965,17.058,1.317,-4.941166666666667,21296.972353690424
Chad,1996,7410108.0,278.130542417066,0.06,,27.7835,216.91254105648449
Chile,1996,14734046.0,1378.9068427678317,3.273,5.645,9.758,5333.50438729711
China,1996,1217550000.0,884.8941606163608,2.843,0.142,6.962666666666667,713.3373878116568
Colombia,1996,36462745.0,789.1677416685003,1.635,1.025,25.14991666666667,2664.456255582146
"Congo, Dem. Rep.",1996,45296124.0,293.0541909925516,,,,127.4161328282923
"Congo, Rep.",1996,2826785.0,268.251017538648,,,,898.7940501515773
Costa Rica,1996,3619013.0,654.286251523747,1.291,,25.9625,3226.963955986253
Cote d'Ivoire,1996,15442312.0,374.94428863276426,0.487,,,1170.2362204966555
Croatia,1996,4557097.0,1798.1248771175203,3.8,0.09,11.125750000000002,5299.641053619295
Cuba,1996,10962010.0,1081.9761539460465,2.126,,25.80133333333333,2282.188093242024
Cyprus,1996,880290.0,2153.2732624765704,7.061,0.0,19.475583333333333,15139.220703125
Czechia,1996,10315241.0,4173.391260462194,13.114,0.454,,6573.1964313636245
Denmark,1996,5263074.0,4172.129415752124,14.231,1.555,-16.805666666666667,35621.98780517318
Djibouti,1996,648348.0,,0.469,,29.16525,761.9436594766548
Dominican Republic,1996,8032894.0,681.3605443763032,2.049,,25.87075,2270.865586872028
Ecuador,1996,11810950.0,701.9239638741888,2.145,0.0,22.0325,2135.847937430799
"Egypt, Arab Rep.",1996,67028048.0,578.9949216201105,,,,1008.9763762944742
El Salvador,1996,5805286.0,553.0007817995926,0.758,,25.35441666666667,1651.3101680089492
Equatorial Guinea,1996,593492.0,255.3492235955144,2.29,,25.238416666666662,391.68686823573154
Eritrea,1996,2128464.0,492.0970758634302,0.405,,27.183916666666665,325.83870537160465
Estonia,1996,1415594.0,4153.078017099253,13.267,0.0,4.578499999999999,3380.92630243199
Ethiopia,1996,59467635.0,365.417427056509,0.047,,23.35858333333333,147.32745885196448
Fiji,1996,803789.0,,0.986,,25.861083333333337,2648.327662639996
Finland,1996,5124573.0,6070.346633892522,12.496,8.498,1.6930833333333335,25756.67770736177
France,1996,59754504.0,4186.802467097175,6.909,0.477,13.013916666666669,26757.63514941445
Gabon,1996,1152015.0,1212.4381356909068,5.109,,24.46475,4942.678700276148
"Gambia, The",1996,1301410.0,,,,,651.784945724837
Georgia,1996,4491699.0,834.0970421012851,0.841,,9.117916666666668,689.0346341533118
Germany,1996,81914831.0,4247.280415873433,11.666,0.456,7.374416666666666,30599.78910483628
Ghana,1996,17810181.0,375.51664914720857,0.273,,27.13083333333333,389.2712678988311
Greece,1996,10608800.0,2206.114055826559,8.431,0.0,14.84675,13432.526218324443
Grenada,1996,104584.0,,1.471,,27.28625,3508.294236637004
Guatemala,1996,10583526.0,517.2450369501912,0.618,,23.450083333333332,1481.0598675067172
Guinea,1996,7770035.0,,0.152,,26.10075,726.0254425837992
Guinea-Bissau,1996,1143535.0,,0.087,,,614.729892454585
Guyana,1996,760526.0,,2.178,,26.487583333333333,927.5238472116686
Haiti,1996,7707557.0,343.6008714312096,0.132,,26.65608333333333,377.22946502597233
Honduras,1996,5903954.0,480.2927417695006,0.656,,25.17933333333333,883.3112497974216
Hungary,1996,10311238.0,2573.194162155611,6.123,0.142,9.357,4542.012038097802
Iceland,1996,268916.0,8991.315746661301,9.38,6.713,2.3195,27614.877027312217
India,1996,979678458.0,367.7046509107338,0.841,0.171,24.436916666666665,401.0467546735786
Indonesia,1996,203204348.0,587.2187520789023,1.244,3.98,26.215,1118.9213302412866
"Iran, Islamic Rep.",1996,62881300.0,1552.4966188161632,,,,1914.7812129098504
Iraq,1996,21501321.0,1476.7556552571584,3.48,0.0,23.01375,485.2584927848249
Ireland,1996,3637510.0,3122.6117798790106,10.298,0.159,9.591166666666668,20835.89736667169
Israel,1996,5692000.0,2801.227644410172,9.444,0.0,20.52808333333333,20224.278908062905
Italy,1996,56860281.0,2796.3805802104634,7.747,1.729,13.007,23122.93372191156
Jamaica,1996,2524463.0,1257.381944991925,3.837,,26.474833333333333,2928.896926119964
Japan,1996,125757000.0,3990.473987610773,9.912,1.481,12.082833333333332,39150.03963080888
Jordan,1996,4912516.0,898.4125714098294,2.865,,20.422,1410.1742418941922
Kazakhstan,1996,16416027.0,2762.822376787288,9.425,0.0,5.100833333333334,1281.3915289539664
Kenya,1996,27344211.0,461.28854198230846,0.339,,24.453000000000003,440.5270788808763
Kiribati,1996,82623.0,,0.399,,27.3535,985.8859414268538
"Korea, Dem. People's Rep.",1996,22895746.0,844.2956033072608,,,,
"Korea, Rep.",1996,45524681.0,3460.922016880755,,,,13402.994604706992
Kosovo,1996,2168753.0,,,,,
Kuwait,1996,1730246.0,8368.27401295209,29.919,0.0,26.327916666666667,18201.095860791804
Kyrgyz Republic,1996,4628438.0,595.7268520929047,,,,394.8568796142121
Latvia,1996,2457222.0,1840.133107079812,3.748,0.0,4.9670000000000005,2360.1714816213007
Lebanon,1996,4034781.0,1155.7453840929634,3.161,,18.50016666666667,3393.050907493587
Lesotho,1996,1972418.0,,0.881,,13.655666666666669,479.6713946257066
Liberia,1996,2232289.0,,0.191,,25.99625,71.40652487200359
Libya,1996,4987393.0,2937.6113453336843,10.818,,23.12325,5591.020275445585
Liechtenstein,1996,31033.0,,6.539,,4.48675,80688.71824903759
Lithuania,1996,3601613.0,2610.086281911691,4.373,0.0,5.405583333333333,2340.6754597000763
Luxembourg,1996,414225.0,7711.396868192891,22.2,4.444,8.652583333333334,50444.3591236175
Madagascar,1996,14510711.0,247.0460736136561,0.086,,23.26291666666667,339.87728366360767
Malawi,1996,10352228.0,,0.089,,21.96333333333333,320.6627355591374
Malaysia,1996,20850087.0,1804.8415103812035,5.281,0.0,26.238916666666668,4837.168972507679
Mali,1996,10407278.0,,0.062,,29.25258333333333,267.161312421177
Malta,1996,379905.0,1836.6184120185733,6.537,0.0,18.962416666666662,10061.698965679334
Mauritania,1996,2358188.0,,0.451,,28.5385,904.1208797981424
Mauritius,1996,1133996.0,702.259962588413,1.663,,23.891166666666667,3951.944946493357
Mexico,1996,92452702.0,1467.310821270729,3.694,3.949,21.132166666666667,4674.367927336813
Moldova,1996,2947293.0,1376.0434828620537,2.664,,8.573333333333332,575.1454551390186
Monaco,1996,31837.0,,,,9.278583333333334,98561.01374256574
Mongolia,1996,2259507.0,985.2428779891408,3.358,,-0.0826666666666662,595.5810149554
Montenegro,1996,611003.0,,2.766,,10.323583333333334,
Morocco,1996,26808107.0,366.0872525857566,1.101,0.0,18.24833333333333,1596.83239746094
Mozambique,1996,16492480.0,384.5115854121048,0.066,,24.090166666666665,244.3626510124979
Myanmar,1996,43154860.0,274.2079336395136,0.167,,,141.8972675803673
Namibia,1996,1646103.0,598.2816904921326,1.044,,20.828666666666667,2423.3982907313007
Nepal,1996,22741862.0,302.27285854719105,0.103,,15.459833333333336,198.821907435345
Netherlands,1996,15530498.0,4949.781759358296,11.671,1.546,8.739333333333333,29063.62365325361
New Zealand,1996,3732000.0,4173.39684739807,7.853,8.019,10.7435,18794.436039393047
Nicaragua,1996,4729974.0,486.0969931959393,0.601,,26.409750000000003,910.8616459172948
Niger,1996,10044852.0,172.8275852195055,0.064,,28.128,239.49451321397265
Nigeria,1996,113754779.0,268.0731513067833,0.859,,27.194666666666667,1632.7246937027587
North Macedonia,1996,2012553.0,1468.0358016372786,4.679,0.0,,2306.533669576349
Norway,1996,4381336.0,5201.949252977767,9.482,0.287,0.2556666666666666,37321.97419934726
Oman,1996,2156926.0,2894.0987921273286,8.437,0.0,27.173583333333337,8068.000767846118
Pakistan,1996,138557092.0,403.99573108234046,0.675,0.0,20.93383333333333,456.9969618329429
Palau,1996,17654.0,,11.189,,27.70158333333333,7788.297269740568
Panama,1996,2780227.0,762.6293800979704,1.581,,26.668333333333333,3308.184295742757
Papua New Guinea,1996,4813361.0,,0.457,,25.04233333333333,1071.0418515025124
Paraguay,1996,4687543.0,855.4859264260765,0.791,,23.41483333333333,2088.1710910223564
Peru,1996,24811171.0,455.4425141777186,0.996,0.793,20.115,2226.916824292651
Philippines,1996,72190242.0,463.3958803364173,0.837,17.8,26.887916666666666,1311.0924940386549
Poland,1996,38624370.0,2680.108012626096,9.831,0.092,6.7685,4163.511954319591
Portugal,1996,10063945.0,1986.7914969310243,5.145,2.953,15.296333333333337,12185.091401062937
Qatar,1996,529019.0,16354.577256517388,65.162,0.0,27.60808333333333,17124.79208613563
Romania,1996,22619004.0,2115.5033177884707,5.728,0.0,8.649416666666667,1633.0106435411724
Russian Federation,1996,148160129.0,4254.592944214789,,,,2643.92919921875
Rwanda,1996,6708764.0,919.4911443611342,0.069,,19.477416666666667,206.0491141748498
Samoa,1996,176071.0,,0.707,,26.84583333333333,1419.3584904522836
San Marino,1996,25482.0,,,,14.076166666666667,
Saudi Arabia,1996,13831009.0,6494.459367192488,19.485,0.0,26.433000000000003,11471.504596019096
Senegal,1996,9067014.0,210.66191360460897,0.358,,28.775666666666663,723.4699500811491
Serbia,1996,7622185.0,2141.6016482294644,5.853,0.0,9.824916666666669,3053.905168609495
Sierra Leone,1996,4199210.0,,0.055,,26.7045,224.25871116304376
Singapore,1996,3670704.0,5359.513368455996,13.102,1.025,27.043333333333333,26232.86609682699
Slovak Republic,1996,5373361.0,3364.398277500284,,,,5247.700810447077
Slovenia,1996,1988628.0,3180.1992653587945,8.054,0.0,9.445,10796.739944628272
Solomon Islands,1996,396009.0,,0.5,,27.124916666666667,1289.3303692343525
"Somalia, Fed. Rep.",1996,7554474.0,,,,,237.2414409516713
South Africa,1996,45123018.0,2395.088825617382,8.061,0.03,17.258666666666667,3617.5533600293184
South Sudan,1996,5356925.0,,0.066,,,
Spain,1996,39889852.0,2489.2912282467632,6.277,0.624,14.15125,16100.621583111446
Sri Lanka,1996,17905018.0,375.359188772233,0.383,0.0,27.399583333333336,776.1923710575871
Sudan,1996,25231528.0,486.4219103961163,0.162,,27.750666666666664,294.826965332031
Suriname,1996,438830.0,,4.747,,26.821583333333336,1962.8849582029493
Sweden,1996,8840998.0,5824.799226386286,7.166,1.508,2.39175,33022.564947883846
Switzerland,1996,7071850.0,3459.890616702093,6.237,1.071,6.974583333333334,48092.64330365118
Syrian Arab Republic,1996,15018104.0,850.4544027918971,,,,918.1958573627878
Tajikistan,1996,6066523.0,354.1000519866273,0.465,,4.275333333333333,172.03508868836818
Tanzania,1996,30945762.0,360.24900580143736,0.082,,22.75666666666667,313.658386230469
Thailand,1996,59920064.0,1160.5801502115817,2.897,0.238,26.1855,3054.656908064732
Togo,1996,4577860.0,383.6781715953109,0.276,,27.305833333333336,452.0684368824279
Tonga,1996,100275.0,,0.767,,23.993666666666662,2214.9147478981063
Tunisia,1996,9294432.0,652.8433744044445,1.852,,20.5275,2107.408156492565
Turkiye,1996,61951134.0,1073.1275001103745,,,,2929.153949306191
Turkmenistan,1996,4263819.0,2805.8750131964325,7.424,0.0,15.327,557.8942200513338
Uganda,1996,21231550.0,401.1913139760032,0.048,,23.3005,284.69825928573283
Ukraine,1996,51226109.0,2927.925727803316,6.868,0.0,7.552583333333334,869.846069335938
United Arab Emirates,1996,2597564.0,11250.169119325376,29.195,0.0,28.31925,28323.165087053225
United Kingdom,1996,58166950.0,3880.313555822421,10.065,0.513,8.551166666666667,24406.400298359004
United States,1996,269394000.0,7841.592886058077,20.679,1.77,8.754333333333333,29967.712718174866
Uruguay,1996,3206324.0,884.1619612525496,1.688,,17.874166666666667,6398.435751840946
Uzbekistan,1996,23351981.0,1744.8703159554086,4.633,0.0,12.45225,597.3322869511097
"Venezuela, RB",1996,22662113.0,2203.62644762536,,,,3112.8258481059984
Viet Nam,1996,73156447.0,315.96053991007653,,,,337.05123179027714
"Yemen, Rep.",1996,17313177.0,201.5318388007684,,,,375.21499466336286
Zambia,1996,9004053.0,641.7075570851459,0.204,,22.018083333333333,399.5113047424493
Zimbabwe,1996,11158360.0,878.324342885053,1.335,,21.55316666666667,766.5236906396102
Afghanistan,1997,18452091.0,,0.071,,14.904000000000002,
Albania,1997,3148281.0,384.58495406661285,0.478,,12.900916666666667,728.5455237296745
Algeria,1997,29579301.0,813.3815490418012,2.959,0.0,23.955166666666667,1628.7610056150634
Andorra,1997,64700.0,,7.19,,12.896166666666666,18247.99956513607
Angola,1997,14660413.0,448.25028776747627,1.083,,22.317166666666665,521.7029148905301
Argentina,1997,35947791.0,1567.3944475130197,3.8,0.247,15.620666666666668,8146.787100214308
Armenia,1997,3246289.0,573.598498068918,1.002,,9.246333333333334,505.0358870579657
Australia,1997,18423037.0,5497.646391698123,17.306,0.528,22.086,23646.62304573268
Austria,1997,7968041.0,3550.9139852608187,8.445,3.04,7.025083333333334,26571.7523626508
Azerbaijan,1997,7838250.0,1444.4901308735623,3.76,0.0,11.894416666666666,505.5162041883355
Bahrain,1997,589115.0,12331.245733880602,27.597,,26.190916666666663,12254.666258312822
Bangladesh,1997,127198069.0,130.68749269676962,0.182,0.0,24.859250000000003,379.2849177096349
Barbados,1997,262392.0,,4.404,,27.23933333333333,9521.571273771226
Belarus,1997,10117433.0,2511.702848646806,6.095,0.0,6.34375,1396.657187270599
Belgium,1997,10181245.0,5533.739282641279,12.181,0.36,10.472416666666666,24820.93805038961
Belize,1997,217446.0,,1.786,,26.08825,4016.629416038925
Benin,1997,6583365.0,339.0059555678624,0.186,,27.542,344.55049149896274
Bhutan,1997,558697.0,,0.698,,11.578833333333334,630.4474101483041
Bolivia,1997,8167900.0,560.0607156977753,1.436,,21.61133333333333,970.3518433685936
Bosnia and Herzegovina,1997,4018227.0,670.5436689527918,2.082,,,913.8133990548588
Botswana,1997,1571691.0,942.6997740327902,1.781,,22.33683333333333,3194.181061458577
Brazil,1997,166661659.0,1072.2946142660323,1.842,2.396,25.559416666666667,5299.396304044122
Bulgaria,1997,8312068.0,2505.6718035438,6.791,0.0,10.225333333333332,1361.409384398837
Burkina Faso,1997,10934223.0,162.13185870987724,0.07,,28.569166666666664,223.8539585256109
Burundi,1997,6070042.0,,0.041,,20.78425,160.27834204696194
Cambodia,1997,11570982.0,258.94725305187234,0.127,,27.21933333333333,297.5904196080298
